Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232)
5.314410766286745e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386672368613655,0.11866884369713179,0.022820990758258986,8.445289474921627e-28,3.4525773102304025e-15,3.382708121123398e-14,7.124504670870809e-35,2.7069820741769872e-17,2.4145771546140317e-16,1.2053041700166461e-21,8.746844630473716e-67,1.3416932661199196e-26,2.9814447654632433e-43,1.4715943688723924e-16,4.6201376765944325e-38,5.425742651317526e-35,8.595203640360386e-23,1.3705189793403863e-21,7.611375116639491e-27,3.967443566023698e-09,4.29059999653617e-33,8.028542234641789e-20,1.119476559548177e-06,1.1537776525835368e-06,9.768891775369175e-10,1.7675673942701535e-09,1.0916044266720255e-10,2.656512926260252e-12,3.4524982620638783e-19,9.193279688953728e-11,1.389055134315566e-15,3.044662224156305e-19,1.684247828222765e-17
5.4522337702380844e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386666443599825,0.1186688145955346,0.022820975796609175,1.1367097068411568e-27,4.1461374742816266e-15,3.70315596669248e-14,9.337244060692893e-35,3.014833477845478e-17,2.710665326873823e-16,1.2891166981222981e-21,1.2686711669242903e-66,1.4533659515539916e-26,3.935541790911497e-43,1.7671636257767305e-16,6.231380260853553e-38,7.6169090016434e-35,9.913831358991546e-23,1.5980608215533086e-21,8.360518559744021e-27,4.1926859004250516e-09,6.071384235702461e-33,1.0370652058387419e-19,1.1484308926755949e-06,1.1836896800356019e-06,1.0394429130148436e-09,1.839119935718203e-09,1.219295762310375e-10,3.045076433933514e-12,3.9288024792146e-19,1.0320400254862315e-10,1.592141088725188e-15,3.9973200315305124e-19,2.1604313080761974e-17
5.590056774189424e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386660517927593,0.11866878549417904,0.022820960834983493,1.5229930684272416e-27,4.957165480121048e-15,4.0437904995045917e-14,1.218971105609816e-34,3.3477181138220073e-17,3.033457857952591e-16,1.3762696329947855e-21,1.8221707987044377e-66,1.5712946686552395e-26,5.156802595491764e-43,2.1116318432064298e-16,8.338630371208912e-38,1.0596698916501983e-34,1.1391718812030794e-22,1.85516779705223e-21,9.161016967175693e-27,4.424802247313282e-09,8.557094131241543e-33,1.334431625749908e-19,1.1773812913800808e-06,1.2136006427002084e-06,1.1038791709182928e-09,1.9113471975407734e-09,1.3578964844868691e-10,3.478264943263153e-12,4.456268432186458e-19,1.1549159950722999e-10,1.8187241809040722e-15,5.209936499645995e-19,2.7527044242046837e-17
5.7278797781407635e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386654591593521,0.11866875639306507,0.02282094587338193,2.031401724998226e-27,5.9020055506593795e-15,4.405204933726119e-14,1.5852684860323052e-34,3.706857933938835e-17,3.384484978232338e-16,1.4667935936259954e-21,2.592853052629504e-66,1.6956676454354426e-26,6.709803725743299e-43,2.511401662943685e-16,1.1075070561056124e-37,1.4615729209702012e-34,1.3043004740762707e-22,2.144594108033469e-21,1.0014886411033129e-26,4.6638269585070115e-09,1.2012057228765534e-32,1.7104469092189763e-19,1.2063277562664472e-06,1.2435104823278343e-06,1.1701638749655306e-09,1.9842209164184022e-09,1.5079868222225052e-10,3.959821902867731e-12,5.038854164207633e-19,1.2885381474739614e-10,2.0708528715882637e-15,6.74338803858554e-19,3.484982635475455e-17
5.865702782092103e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238664866459428,0.1186687272921926,0.022820930911804493,2.6975757363505795e-27,6.998793890075364e-15,4.787981296334669e-14,2.05383594006763e-34,4.093491517001928e-17,3.7653077745553185e-16,1.5607179113000287e-21,3.656851929456627e-66,1.8266740175352267e-26,8.672346526793326e-43,2.973494316652059e-16,1.4604571349881778e-37,1.999408149058194e-34,1.4882623256471627e-22,2.4692387556880197e-21,1.0924160965449622e-26,4.909793348155648e-09,1.6793511440080486e-32,2.183979435002864e-19,1.2352702879421007e-06,1.2734191394946226e-06,1.2382606745184628e-09,2.0577139909431883e-09,1.6701561536521127e-10,4.493685813891391e-12,5.680700579762271e-19,1.433500475484712e-10,2.3506990909198204e-15,8.670504234844069e-19,4.3852187094741224e-17
6.003525786043443e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386642736926634,0.11866869819156167,0.022820915950251187,3.566627496300963e-27,8.267601779393376e-15,5.192689723655748e-14,2.6509246826996823e-34,4.50887322030888e-17,4.177516406879173e-16,1.65807068253901e-21,5.113945442063306e-66,1.9645038003296837e-26,1.1137690678065174e-42,3.5055872885427376e-16,1.912761817533386e-37,2.7137813486478394e-34,1.692631922110701e-22,2.8321445978285973e-21,1.1890891948925725e-26,5.162733739147257e-09,2.3381816616034119e-32,2.7779042035610544e-19,1.2642088870170313e-06,1.303326553670277e-06,1.3081310643615253e-09,2.1318004338858076e-09,1.845002256466663e-10,5.083993146596938e-12,6.386132810293757e-19,1.590408014340935e-10,2.660562195034479e-15,1.1077965086981136e-18,5.485932715397991e-17
6.141348789994782e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386636808587444,0.11866866909117223,0.022820900988722012,4.695391455483829e-27,9.730585439998847e-15,5.61988779589451e-14,3.4088723082119565e-34,4.954272359650844e-17,4.622728281123865e-16,1.758878819875544e-21,7.093990476990088e-66,2.1093478622804595e-26,1.4217085829127665e-42,4.116052665195651e-16,2.4888162823718644e-37,3.655875348673393e-34,1.9190662695298713e-22,3.2364968418956646e-21,1.2917147197793874e-26,5.4226795075234306e-09,3.2419613370942056e-32,3.5198315587606007e-19,1.2931435541037962e-06,1.3332326632876283e-06,1.3797345039689163e-09,2.2064553264225637e-09,2.033130546412187e-10,5.735081004700658e-12,7.15966128959859e-19,1.7598761444383783e-10,3.0028728340530207e-15,1.4068425963493636e-18,6.824790445491827e-17
6.279171793946122e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386630879573665,0.1186686399910242,0.022820886027216963,6.155139629003348e-27,1.141214268004409e-14,6.070119909494416e-14,4.367346372385276e-34,5.430972417858284e-17,5.102586183372622e-16,1.8631681005391237e-21,9.76487040756132e-66,2.2613978994817727e-26,1.8042630423853954e-42,4.813996105346206e-16,3.2181508121062957e-37,4.8898102553997405e-34,2.169306243248683e-22,3.68562097623063e-21,1.400501036956487e-26,5.689661124975216e-09,4.47622977634176e-32,4.442944324998806e-19,1.3220742898175082e-06,1.3631374058136717e-06,1.4530285361434112e-09,2.2816547742434595e-09,2.235153305837973e-10,6.451489533775362e-12,8.005982537012695e-19,1.9425298792601466e-10,3.3801967134382603e-15,1.7762887871158505e-18,8.445232349235835e-17
6.416994797897461e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386624949882336,0.11866861089111758,0.02282087106573605,8.034844212109893e-27,1.3339076321334348e-14,6.543916687107948e-14,5.574804666051385e-34,5.940270281826635e-17,5.61875638055846e-16,1.970963213141635e-21,1.3342256548980804e-65,2.420846411348965e-26,2.2770488506215092e-42,5.609296360715186e-16,4.1363342824718474e-37,6.495443160318041e-34,2.445177840052064e-22,4.182980145566372e-21,1.5156580274936615e-26,5.963708199492745e-09,6.154272784760406e-32,5.586955575828128e-19,1.3510010947758098e-06,1.3930407178218778e-06,1.5279689049094908e-09,2.3573758654642085e-09,2.4516889042656914e-10,7.237964070707369e-12,8.929979647382207e-19,2.139003140469603e-10,3.79523823066825e-15,2.230333094973635e-18,1.0397154941598957e-16
6.554817801848801e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386619019510575,0.11866858179145234,0.02282085610427927,1.044508001782391e-26,1.5540764387198053e-14,7.041794424919756e-14,7.090202904597234e-34,6.483475507851198e-17,6.172926692724882e-16,2.0822878024447817e-21,1.81015338029197e-65,2.5878866773994606e-26,2.8584497025053736e-42,6.512645277562616e-16,5.286005195893894e-37,8.571672740854639e-34,2.748593331465617e-22,4.732171979624654e-21,1.6373970237278536e-26,6.244849514239413e-09,8.425373226544584e-32,6.999200119264468e-19,1.379923969598861e-06,1.4229425350655906e-06,1.6045096725432973e-09,2.4335966302672336e-09,2.683361012925611e-10,8.09945703184381e-12,9.936722487676211e-19,2.349938022105364e-10,4.250843969365376e-15,2.785562934678686e-18,1.2737646507297198e-16
6.69264080580014e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386613088455589,0.11866855269202843,0.02282084114284663,1.3522672010708616e-26,1.804933701558826e-14,7.564254577024334e-14,8.984983827438737e-34,7.06190961500249e-17,6.766804541870396e-16,2.1971645122888934e-21,2.439229640974164e-65,2.762712735077897e-26,3.570019789211581e-42,7.535588207771665e-16,6.718043622631179e-37,1.1240321312490603e-33,3.081552316849932e-22,5.336924886523368e-21,1.765930747845329e-26,6.533113064718889e-09,1.1485276867709065e-31,8.735873663514208e-19,1.4088429149093096e-06,1.4528427925523134e-06,1.6826033356221362e-09,2.510296002199739e-09,2.930797815167216e-10,9.041129538114607e-12,1.103146760092735e-18,2.575984045785703e-10,4.750006033414389e-15,3.4612765767064275e-18,1.5531778768090297e-16
6.83046380975148e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386607156714652,0.11866852359284584,0.02282082618143812,1.7436207003065655e-26,2.0899860046123405e-14,8.111783276527093e-14,1.13453851840284e-33,7.676905406182413e-17,7.402114982279879e-16,2.3156150267586905e-21,3.265588217630322e-65,2.945519358579372e-26,4.436933079016457e-42,8.690564757852148e-16,8.492898255583448e-37,1.4650674493130913e-33,3.446142675202917e-22,6.0010938253756296e-21,1.9014732529892482e-26,6.828526094300172e-09,1.5589399934886998e-31,1.0863434510210018e-18,1.4377579313322698e-06,1.4827414246187033e-06,1.7622009399769558e-09,2.5874537810604696e-09,3.194631214602768e-10,1.0068352776044581e-11,1.2219657818985006e-18,2.817797408789315e-10,5.295865204145695e-15,4.2798364032403275e-18,1.885345600920748e-16
6.96828681370282e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386601224285108,0.11866849449390453,0.022820811220053756,2.2392543671027318e-26,2.41305252143544e-14,8.68485089300318e-14,1.4275107778680586e-33,8.329806316423638e-17,8.080598717137485e-16,2.4376601096581e-21,4.344648348451152e-65,3.136502038626743e-26,5.488482446853961e-42,9.99094980404532e-16,1.0682083626843642e-36,1.898476668835409e-33,3.8445414148349727e-22,6.728655575004319e-21,2.044239866789347e-26,7.1311151281631264e-09,2.1069413310529005e-31,1.3460183505203421e-18,1.4666690194952977e-06,1.5126383650060835e-06,1.8432521944324273e-09,2.665050597309939e-09,3.475496042792813e-10,1.1186709094183116e-11,1.3506921586350816e-18,3.076040226838213e-10,5.8917139043072994e-15,5.26705579249193e-18,2.278632297322142e-16
7.106109817654159e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386595291164385,0.11866846539520441,0.02282079625869353,2.864447150093134e-26,2.778284687114059e-14,9.283911625911777e-14,1.7898388655162646e-33,9.021965787931275e-17,8.804010106112393e-16,2.563319642363274e-21,5.745645144387712e-65,3.3358569631595514e-26,6.758632599774195e-42,1.1451094701638707e-15,1.3369863370711634e-36,2.4463509089656595e-33,4.2790154203251605e-22,7.523703518085654e-21,2.1944471372145352e-26,7.440906005724736e-09,2.8353964954350046e-31,1.6618038854852038e-18,1.4955761800283592e-06,1.5425335469363066e-06,1.925705583220742e-09,2.743067877941556e-09,3.7740292682353115e-10,1.2401992835072373e-11,1.4899071998137256e-18,3.3513797733695063e-10,6.540998953297533e-15,6.4526214414129216e-18,2.7424732625937187e-16
7.243932821605499e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386589357349956,0.11866843629674553,0.022820781297357443,3.649968715276072e-26,3.1901865129848266e-14,9.909403133526158e-14,2.236352862178679e-33,9.754746671314513e-17,9.574115168504916e-16,2.6926126601204108e-21,7.5546496392351745e-65,3.543780998893622e-26,8.286630917900649e-42,1.3086368616706783e-15,1.665513624411521e-36,3.135376578513801e-33,4.751922096404183e-22,8.390441962261534e-21,2.3523127806529738e-26,7.757923911604316e-09,3.7994449746339193e-31,2.044452328333026e-18,1.5244794135638054e-06,1.5724269031877813e-06,2.0095084769570783e-09,2.8214878137534126e-09,4.0908692083724503e-10,1.3720210903453617e-11,1.6402105555939832e-18,3.644487717043299e-10,7.247324098995606e-15,7.87055290829642e-18,3.2874774680761193e-16
7.381755825556838e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386583422839371,0.1186684071985278,0.022820766336045507,4.633127608471983e-26,3.653635532943329e-14,1.0561746196903812e-13,2.7846927645565716e-33,1.0529520652413295e-16,1.0392689586427193e-15,2.825557386852302e-21,9.87815842591637e-65,3.760471673711918e-26,1.0117680501544264e-41,1.4913199908852788e-15,2.0653542425907828e-36,3.9976492896422245e-33,5.265709908643159e-22,9.333180021812575e-21,2.5180556321279273e-26,8.082193405183873e-09,5.069690715686291e-31,2.506498185828811e-18,1.553378720736339e-06,1.6023183661715e-06,2.094607242066812e-09,2.9002933279629456e-09,4.426654746278385e-10,1.5147583071975096e-11,1.802220064613404e-18,3.9560393591911343e-10,8.014452312511238e-15,9.559701116623154e-18,3.925536553720744e-16
7.519578829508178e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386577487630235,0.11866837810055121,0.02282075137475771,5.858990817556903e-26,4.173904368742907e-14,1.1241344418386539e-13,3.455768617525351e-33,1.1347667704089102e-16,1.126151671236933e-15,2.9621712685348617e-21,1.2847343479335836e-64,3.9861271598487415e-26,1.230367988433161e-41,1.694911749414539e-15,2.549980840583182e-36,5.071606535664498e-33,5.822918821055239e-22,1.0356325085356792e-20,2.6918955975615454e-26,8.41373844881775e-09,6.73613248531798e-31,3.0625049642453994e-18,1.5822741021829855e-06,1.632207868006902e-06,2.1809473485570215e-09,2.979468046109067e-09,4.782024553636641e-10,1.669054202621203e-11,1.976571574579844e-18,4.286712872862514e-10,8.846307833263059e-15,1.1564287509667184e-17,4.669940004690771e-16
7.657401833459517e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386571551720213,0.1186683490028157,0.022820736413494063,7.381797855920555e-26,4.7566829003404726e-14,1.194858395408746e-13,4.274283518186154e-33,1.221057556231944e-16,1.2182385585371349e-15,3.1024710052022605e-21,1.6623064507053297e-64,4.2209462578309474e-26,1.4904034039046413e-41,1.9212792118283655e-15,3.135034953662377e-36,6.403092600774321e-33,6.426180630938524e-22,1.1464375896728494e-20,2.8740536080024614e-26,8.752582434743673e-09,8.912985365924717e-31,3.729338913185036e-18,1.6111655585430596e-06,1.662095340597408e-06,2.268473476027613e-09,3.05899626718877e-09,5.157616321559049e-10,1.8355733151337214e-11,2.163918736212587e-18,4.6371885450775577e-10,9.746977952968967e-15,1.3934485481787044e-17,5.535496526783452e-16
7.795224837410857e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386565615107026,0.11866831990532127,0.022820721452254562,9.266594899485134e-26,5.4081010260558936e-14,1.2683833279789102e-13,5.269326262425148e-33,1.3119639225912894e-16,1.3157088959887121e-15,3.246472581636865e-21,2.1401759078172797e-64,4.465128381141179e-26,1.7986541466917985e-41,2.1724077471046952e-15,3.838615005342196e-36,8.046570209338354e-33,7.078219201502994e-22,1.2661915277695028e-20,3.0647515757365826e-26,9.098748210745415e-09,1.1744569952982036e-30,4.526471821155008e-18,1.640053090458133e-06,1.6919807157054714e-06,2.3571296178205008e-09,3.1388629359774347e-09,5.554066000739943e-10,2.0150014063288957e-11,2.3649327711816223e-18,5.008148023842895e-10,1.0720714528376447e-14,1.6727045636983322e-17,6.538661610573102e-16
7.933047841362196e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386559677788442,0.11866829080806784,0.022820706491039216,1.1591117087652492e-25,6.134751996081265e-14,1.3447442989644933e-13,6.47504091480848e-33,1.4076260479144977e-16,1.4187421351288871e-15,3.394191296797886e-21,2.7422339936978585e-64,4.7188735415695344e-26,2.1628362321915474e-41,2.450405107428183e-15,4.681594105796851e-36,1.006649449254155e-32,7.781850593030817e-22,1.395360252248177e-20,3.2642123522036994e-26,9.45225810461553e-09,1.5412475493346726e-30,5.476315009175758e-18,1.668936698572002e-06,1.7218639250269965e-06,2.4468591832086332e-09,3.2190536164841143e-09,5.97200705238026e-10,2.2080453887771162e-11,2.5803022147545334e-18,5.400273571435677e-10,1.1771935213870172e-14,2.000596633826593e-17,7.697671247254422e-16
8.070870845313536e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386553739762282,0.11866826171105539,0.022820691529848024,1.444794984720517e-25,6.943716301713016e-14,1.4239745627045803e-13,7.93138110988073e-33,1.5081847436603813e-16,1.5275177101818694e-15,3.5456417920404734e-21,3.497424439188749e-64,4.982382335221349e-26,2.591707267884084e-41,2.7575054877046622e-15,5.68796976157423e-36,1.2538865947203343e-32,8.539983093519304e-22,1.534416549519692e-20,3.47265968764569e-26,9.813133947464947e-09,2.0144236903178066e-30,6.604586737487237e-18,1.6978163835306502e-06,1.7517449002649832e-06,2.5376050975302467e-09,3.299554466495079e-09,6.412069711255559e-10,2.4154332290889347e-11,2.8107326339172048e-18,5.814247325406644e-10,1.2905224406460471e-14,2.384321091280358e-17,9.032681731667035e-16
8.208693849264875e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386547801026417,0.11866823261428391,0.02282067656868098,1.7947003020339407e-25,7.842586101589429e-14,1.5061055546983282e-13,9.684957436216862e-33,1.613781410952756e-16,1.6422148470646709e-15,3.700838078174825e-21,4.44067975652378e-64,5.255855929150002e-26,3.0951810207277295e-41,3.0960735493076274e-15,6.885247671684523e-36,1.5552980181673418e-32,9.355617149948268e-22,1.683839246217623e-20,3.690318192415097e-26,1.0181397095924601e-08,2.6223803727367637e-30,7.94071530425741e-18,1.7266921459822183e-06,1.7816235732022453e-06,2.629309900177603e-09,3.3803522131608436e-09,6.874880262239846e-10,2.637913826567469e-11,3.0569463217879448e-18,6.250750568697359e-10,1.4125333897068832e-14,2.8319472767989355e-17,1.056591546007286e-15
8.346516853216215e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238654186157876,0.11866820351775333,0.022820661607538095,2.2218334675876444e-25,8.83949016520139e-14,1.59116688092137e-13,1.1789986812639615e-32,1.7245579992912153e-16,1.7630123751543826e-15,3.859793561412895e-21,5.614006968032817e-64,5.539496048584957e-26,3.6844516662373106e-41,3.4686084017431894e-15,8.3048618401071e-36,1.921339338272955e-32,1.0231845201498508e-21,1.844112369200571e-20,3.917413299875832e-26,1.0557068453282601e-08,3.40041220676034e-30,9.518280173548518e-18,1.7555639865769664e-06,1.8114998757730897e-06,2.721915840353517e-09,3.4614341295837273e-09,7.361060331533461e-10,2.8762568679176076e-11,3.3196819691944332e-18,6.710463010209199e-10,1.5437183223473668e-14,3.3524989552800554e-17,1.2321812602104048e-15
8.484339857167554e-11,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386535921417273,0.1186681744214636,0.022820646646419362,2.741536475780911e-25,9.943119313006475e-14,1.6791863101500043e-13,1.430935333746603e-32,1.840656967266806e-16,1.8900885421522206e-15,4.022521068248235e-21,7.067742753588371e-64,5.83350496472632e-26,4.3721282747675954e-41,3.877747536104747e-15,9.982633283918823e-36,2.3642123590903468e-32,1.1171851416225148e-21,2.0157242856529073e-20,4.15417123083056e-26,1.0940168489598966e-08,4.392219875075103e-30,1.1375493522145648e-17,1.7844319059672407e-06,1.841373740133808e-06,2.8153649705132516e-09,3.5427880123648452e-09,7.871226193778695e-10,3.13125265852061e-11,3.599694314329291e-18,7.194062077102783e-10,1.684585972174808e-14,3.956040736758459e-17,1.4327188498067513e-15
